Latitude,Longitude,UseCategory,Buildings,Units,Stories,Rooms,Beds,YearBuilt,Baths,Area,LandValue,ImprovementValue,HomeValue,LatestDocument
37.776035,-122.2736521,Single-family Attached,2,2,1,9,4,1900,2.5,1634,117820,176731,294551,2016
37.770929,-122.2653666,Single-family Detached,1,1,1,7,3,1904,1.5,1299,88857,206879,295736,2016
37.7330536,-122.2437969,Townhouse,1,1,2,6,3,1971,1.5,1320,89575,208739,298314,2016
37.7470043,-122.2508444,Townhouse,1,1,2,6,2,1979,2.5,1522,120141,180122,300263,2016
37.7718414,-122.2846836,Single-family Detached,1,1,1,6,3,1900,1.5,1542,90226,210527,300753,2016
37.7328833,-122.2359867,Townhouse,1,1,2,6,4,1973,2.5,1716,90766,211788,302554,2016
37.7345591,-122.2429881,Townhouse,1,1,2,5,3,1971,2.5,1639,90913,212131,303044,2016
37.7558611,-122.2415145,Single-family Detached,1,1,1,5,2,1923,1.0,974,92708,216075,308783,2016
37.7569831,-122.23439,Single-family Detached,1,1,1,8,4,1926,2.0,2778,123820,185729,309549,2016
37.7510737,-122.2388028,Townhouse,1,1,1,5,3,1972,2.0,1040,94157,219701,313858,2016
37.7311964,-122.2350528,Townhouse,1,1,1,4,2,1974,2.0,1247,94157,219701,313858,2016
37.7554601,-122.2426446,Single-family Detached,1,1,2,7,4,1931,1.0,3353,214589,100379,314968,2016
37.7374572,-122.2374038,Single-family Detached,1,1,1,6,2,1920,1.0,1098,94587,220704,315291,2016
37.763699,-122.251301,Single-family Attached,2,2,2,10,5,1900,2.5,2727,92864,222873,315737,2016
37.738075,-122.245991,Townhouse,1,1,2,7,3,1979,2.5,1725,126010,190066,316076,2016
37.7685473,-122.2435199,Single-family Attached,1,2,1,6,2,1942,2.0,1202,95552,223147,318699,2016
37.7644148,-122.2625972,Single-family Detached,1,1,2,9,5,1963,3.5,3610,73939,246563,320502,2016
37.7532183,-122.2413483,Single-family Detached,1,1,1,5,3,1951,1.0,1166,96974,226274,323248,2016
37.7318504,-122.2429438,Townhouse,1,1,1,4,2,1970,2.0,1274,97234,226879,324113,2016
37.7680218,-122.2639044,Single-family Detached,1,1,1,5,3,1953,1.5,1222,91043,233981,325024,2016
37.7615245,-122.2406392,Single-family Detached,1,1,1,6,3,1910,1.0,1118,94200,233705,327905,2016
37.7359341,-122.2485287,Townhouse,1,1,2,6,3,1968,2.5,1584,98905,230779,329684,2016
37.7388978,-122.2445414,Townhouse,1,1,2,8,4,1978,2.5,2018,99058,231369,330427,2016
37.7708575,-122.2637714,Single-family Attached,1,4,2,12,4,1953,4.0,2964,57969,273231,331200,2016
37.7304541,-122.2345672,Single-family Detached,1,1,2,8,4,1975,2.5,2083,142634,189405,332039,2016
37.7409672,-122.2447165,Single-family Detached,1,1,0,0,0,1980,0.0,1425,145669,190648,336317,2016
37.7365882,-122.2470963,Townhouse,1,1,2,5,3,1968,2.5,1628,101183,236093,337276,2016
37.7658607,-122.2376697,Single-family Detached,1,1,1,8,5,1915,1.0,1388,101636,236686,338322,2016
37.7303002,-122.2382791,Single-family Detached,1,1,1,6,3,1987,2.5,1666,155308,183335,338643,2016
37.7728642,-122.286943,Single-family Detached,1,1,1,6,3,1900,3.0,1640,120760,217911,338671,2016
37.772936,-122.2562385,Single-family Detached,1,1,2,7,4,1905,2.0,2036,63730,278691,342421,2016
37.739477,-122.244323,Townhouse,1,1,0,0,0,1979,0.0,2018,184979,158176,343155,2016
37.7357893,-122.2534911,Single-family Detached,1,1,1,7,3,1996,2.5,1458,102900,242733,345633,2016
37.7356003,-122.2340797,Single-family Detached,1,1,1,5,3,1950,1.0,1514,103803,241973,345776,2016
37.772589,-122.282113,Single-family Detached,1,1,1,6,3,1915,1.0,968,103803,242209,346012,2016
37.7727734,-122.2702737,Single-family Attached,1,2,2,10,4,1906,2.0,2029,103959,242603,346562,2016
37.7313075,-122.2413203,Townhouse,1,1,2,7,4,1970,2.5,1730,104065,242819,346884,2016
37.7530384,-122.2300906,Single-family Detached,1,1,1,8,4,1961,2.5,2376,143958,203860,347818,2016
37.7781621,-122.2701076,Single-family Detached,1,1,1,6,3,1910,1.5,1057,104969,244929,349898,2016
37.7428166,-122.2398193,Single-family Detached,1,1,1,7,3,1984,2.0,1694,113854,236044,349898,2016
37.7586986,-122.229869,Single-family Detached,1,1,1,6,3,1912,2.0,1490,93414,257878,351292,2016
37.7427203,-122.2456915,Single-family Detached,1,1,1,6,3,1981,2.0,1522,133887,217476,351363,2016
37.7424711,-122.248705,Single-family Detached,1,1,2,8,4,1984,2.5,2172,122519,230554,353073,2016
37.7554553,-122.2303566,Single-family Detached,1,1,1,5,2,1890,1.0,936,102775,252209,354984,2016
37.7444654,-122.2544438,Single-family Detached,1,1,1,6,3,1988,2.0,1405,179915,175365,355280,2016
37.735991,-122.242817,Townhouse,1,1,2,6,3,1972,2.5,1673,106869,249362,356231,2016
37.742881,-122.2452261,Single-family Detached,1,1,1,6,3,1985,2.0,1503,143526,215111,358637,2016
37.7729321,-122.2857468,Single-family Detached,1,1,2,6,3,1926,1.5,1440,108913,253888,362801,2016
37.7598378,-122.2305339,Single-family Detached,1,1,1,5,2,1920,1.0,1302,108785,256423,365208,2016
37.7539286,-122.2332819,Single-family Detached,1,1,1,5,3,1963,2.0,1656,109375,256832,366207,2016
37.7458489,-122.2522946,Single-family Detached,1,1,1,8,4,1987,3.0,2069,162628,204043,366671,2016
37.7591245,-122.228229,Single-family Detached,1,1,1,5,2,1920,1.5,1172,108183,259166,367349,2016
37.7450591,-122.252073,Single-family Detached,1,1,1,8,3,1988,2.5,1736,174588,193154,367742,2016
37.7740317,-122.2492368,Single-family Detached,1,1,1,6,3,1894,2.0,1185,72047,296215,368262,2016
37.7332192,-122.2377577,Townhouse,1,1,1,4,2,1974,2.0,1247,111025,259060,370085,2016
37.7443654,-122.2420131,Single-family Detached,1,1,1,9,4,1986,3.0,2209,148218,221964,370182,2016
37.761897,-122.2683352,Single-family Detached,1,1,1,6,3,1965,2.0,1702,97391,273170,370561,2016
37.7728569,-122.2672275,Single-family Detached,1,1,2,9,3,1907,2.0,1696,103156,267505,370661,2016
37.7398681,-122.2434313,Townhouse,1,1,0,0,0,1979,0.0,1725,111240,259560,370800,2016
37.7413763,-122.2487493,Single-family Detached,1,1,1,7,3,1985,2.0,1757,148582,223056,371638,2016
37.7471196,-122.2497973,Townhouse,1,1,1,4,2,1984,1.5,1437,111753,260757,372510,2016
37.7597685,-122.2462676,Single-family Attached,2,2,2,10,4,1918,2.5,2277,111805,262907,374712,2016
37.7686856,-122.262708,Single-family Detached,1,1,2,8,3,1893,2.5,2958,97466,281953,379419,2016
37.7528471,-122.2382902,Single-family Detached,1,1,1,6,3,1948,2.0,1037,116106,270914,387020,2016
37.7663581,-122.2301793,Single-family Detached,1,1,1,5,2,1941,1.0,1218,116508,271853,388361,2016
37.776685,-122.2676263,Single-family Detached,1,1,1,6,3,1946,1.0,1298,116782,272491,389273,2016
37.7448964,-122.2456472,Single-family Detached,1,1,1,5,2,1984,2.0,1292,116943,272868,389811,2016
37.7772259,-122.2572313,Single-family Detached,1,0,3,6,3,2016,3.5,2078,117818,274911,392729,2016
37.7733181,-122.2534024,Single-family Detached,1,1,1,5,2,1924,1.0,1059,118179,275752,393931,2016
37.7815961,-122.2864114,Single-family Detached,1,1,2,6,3,2005,2.5,1583,118676,277211,395887,2016
37.732058,-122.239991,Townhouse,1,1,1,4,2,1970,2.0,1274,179849,217110,396959,2016
37.7435706,-122.2394869,Single-family Detached,1,1,0,0,0,1980,0.0,2197,202852,197278,400130,2016
37.7625518,-122.2645469,Single-family Detached,1,1,1,7,4,1963,3.0,2135,118356,282234,400590,2016
37.7470108,-122.2445835,Single-family Detached,1,1,1,5,2,1986,2.0,1292,120406,280948,401354,2016
37.7557786,-122.2323511,Single-family Detached,1,1,1,4,2,1955,1.0,1072,121362,283178,404540,2016
37.7768789,-122.257025,Single-family Detached,1,0,2,6,4,2016,3.0,2213,243863,162575,406438,2016
37.7760633,-122.2573463,Single-family Detached,1,0,2,5,4,2016,3.0,2213,259994,146976,406970,2016
37.7705485,-122.269598,Single-family Attached,1,2,0,0,0,1905,0.0,2826,78681,331536,410217,2016
37.7556738,-122.2445392,Single-family Detached,1,1,2,8,4,1941,3.0,2474,104985,305941,410926,2016
37.733891,-122.242826,Townhouse,1,1,1,4,2,1969,2.0,1274,123292,287682,410974,2016
37.7708403,-122.2501732,Single-family Attached,1,2,1,10,5,1900,2.0,2347,172785,239667,412452,2016
37.7700081,-122.2483006,Single-family Detached,1,1,1,5,2,1894,2.0,1186,122556,290098,412654,2016
37.7768016,-122.2561499,Single-family Detached,1,0,2,5,4,2016,2.5,2213,124370,290196,414566,2016
37.7349944,-122.2504776,Single-family Detached,1,1,1,5,3,1989,2.5,1525,124706,290982,415688,2016
37.7438449,-122.2444506,Single-family Detached,1,0,1,6,3,1985,2.0,1503,125387,292322,417709,2016
37.744141,-122.2530036,Single-family Detached,1,1,1,7,3,1989,2.5,1736,227693,190630,418323,2016
37.7554759,-122.2420131,Single-family Detached,1,1,1,7,3,1929,3.0,2004,123034,296339,419373,2016
37.7545588,-122.2384232,Single-family Detached,1,1,1,11,6,1938,3.0,2325,81111,342529,423640,2016
37.7397514,-122.2411267,Single-family Detached,1,1,0,0,0,1979,0.0,2774,190334,234584,424918,2016
37.7346904,-122.2473616,Townhouse,1,1,2,6,3,1968,2.5,1584,127480,297453,424933,2016
37.7441606,-122.2452483,Single-family Detached,1,1,1,6,3,1984,2.0,1503,128218,297020,425238,2016
37.7446342,-122.24968,Single-family Detached,1,1,1,9,4,1987,2.5,2256,168876,256884,425760,2016
37.7324657,-122.246645,Single-family Detached,1,1,2,6,3,1996,2.5,1869,128514,297832,426346,2016
37.7633224,-122.2635499,Single-family Detached,1,1,1,6,3,1963,2.0,1240,128173,299072,427245,2016
37.7702924,-122.2437858,Single-family Detached,1,1,1,7,4,1912,1.5,1635,171585,257377,428962,2016
37.7361895,-122.2538899,Single-family Detached,1,1,1,9,4,1997,2.5,1905,119132,310199,429331,2016
37.7327845,-122.2318192,Single-family Detached,1,1,1,5,2,1953,2.5,1260,166528,263425,429953,2016
37.7658873,-122.2306225,Single-family Detached,1,1,1,6,3,1949,2.0,1654,129556,302299,431855,2016
37.7612392,-122.2471062,Single-family Detached,1,1,1,3,1,1925,1.0,572,270605,162363,432968,2016
37.757457,-122.2393096,Single-family Detached,1,1,1,5,2,0,1.0,1110,130195,303789,433984,2016
37.7637884,-122.2478017,Single-family Attached,1,3,1,11,7,1890,3.0,3015,167314,266811,434125,2016
37.7810347,-122.274361,Single-family Detached,1,1,1,6,3,1998,2.5,1622,129937,305133,435070,2016
37.7412383,-122.2393096,Single-family Detached,1,1,1,10,4,1984,3.0,2721,131838,303362,435200,2016
37.762002,-122.2399301,Single-family Attached,1,2,1,8,2,1938,2.0,1316,174567,261851,436418,2016
37.7804216,-122.2740508,Single-family Detached,1,1,1,6,3,1998,2.5,1622,131730,305316,437046,2016
37.7430959,-122.2445835,Single-family Detached,1,1,1,5,3,1985,2.0,1522,131937,305930,437867,2016
37.7678355,-122.2567807,Single-family Detached,1,1,2,8,5,1908,1.0,2097,131397,306593,437990,2016
37.776575,-122.2577451,Single-family Detached,1,0,2,6,4,2016,2.5,2539,131694,307429,439123,2016
37.7767817,-122.2579224,Single-family Detached,1,0,2,7,4,2016,3.0,2505,263495,175628,439123,2016
37.7421447,-122.2468437,Single-family Detached,1,1,0,6,3,1982,2.0,1728,131790,307511,439301,2016
37.7440376,-122.24968,Single-family Detached,1,1,1,9,3,1987,2.0,1962,220110,219931,440041,2016
37.732943,-122.235468,Townhouse,1,1,1,4,2,1973,2.0,1247,132137,308320,440457,2016
37.741986,-122.2422347,Single-family Detached,1,1,1,9,4,1985,3.0,2420,180186,261192,441378,2016
37.7753357,-122.2610685,Single-family Detached,1,1,1,5,2,1918,1.0,1082,132647,309511,442158,2016
37.7595538,-122.2439188,Single-family Attached,2,2,1,11,5,1895,3.0,2265,132718,309572,442290,2016
37.7430796,-122.2457358,Single-family Detached,1,1,0,5,3,1979,2.0,1522,132873,310038,442911,2016
37.732603,-122.2381573,Single-family Detached,1,1,2,8,4,1974,2.5,2083,133307,311049,444356,2016
37.7437079,-122.2479516,Single-family Detached,1,1,0,0,0,1980,0.0,3075,121811,323377,445188,2016
37.7786263,-122.2806521,Single-family Detached,1,1,1,7,4,1999,2.5,1679,134910,314370,449280,2016
37.7654804,-122.251364,Single-family Detached,1,1,1,5,2,1926,2.0,1320,180153,270230,450383,2016
37.7293445,-122.2377141,Single-family Detached,1,1,1,6,3,1986,2.5,1632,135457,316066,451523,2016
37.7663664,-122.2328387,Single-family Detached,1,1,1,6,3,1925,1.5,1523,135793,316850,452643,2016
37.7522121,-122.2363401,Single-family Detached,1,1,1,7,3,1954,1.5,1922,100518,352141,452659,2016
37.7732405,-122.2814496,Single-family Detached,1,1,1,8,3,1900,2.5,1742,144341,309921,454262,2016
37.7752399,-122.265614,Single-family Detached,1,1,1,5,2,1900,1.5,1287,228158,228158,456316,2016
37.737592,-122.250826,Single-family Detached,1,1,1,6,3,1989,2.5,1706,183877,274230,458107,2016
37.7508307,-122.2334149,Single-family Detached,1,1,1,8,4,1985,3.0,2337,145901,313948,459849,2016
37.7411448,-122.2530479,Single-family Detached,1,1,1,8,4,1988,3.0,2279,241170,219118,460288,2016
37.7760577,-122.2634613,Single-family Attached,1,2,0,9,4,1904,2.0,3145,140532,320130,460662,2016
37.7525665,-122.2340797,Single-family Detached,1,1,1,6,3,1958,2.0,1547,138534,323247,461781,2016
37.7647417,-122.2619547,Single-family Detached,1,1,1,5,1,1957,1.0,1335,149191,313025,462216,2016
37.7667683,-122.2520287,Single-family Detached,1,1,2,9,4,1890,4.5,3097,99059,363339,462398,2016
37.7401748,-122.2405949,Single-family Detached,1,1,0,0,0,1979,0.0,2310,261577,202255,463832,2016
37.7659183,-122.259141,Single-family Detached,1,1,1,7,3,1908,1.0,1824,132597,331293,463890,2016
37.731807,-122.246268,Single-family Detached,1,1,2,8,3,1997,2.5,2028,138491,325977,464468,2016
37.7653643,-122.2589415,Single-family Detached,1,1,2,7,4,1890,2.5,2815,139867,326356,466223,2016
37.7708714,-122.2656767,Single-family Detached,1,1,1,6,3,1922,1.0,1483,139867,326360,466227,2016
37.7694976,-122.2432762,Single-family Attached,1,4,2,21,9,1968,4.0,4718,148905,318255,467160,2016
37.7394686,-122.2415034,Single-family Detached,1,1,0,5,3,1979,2.0,1684,140987,328970,469957,2016
37.7332607,-122.2482175,Single-family Detached,1,1,2,7,4,1996,3.0,2325,141261,329306,470567,2016
37.7332595,-122.2322182,Single-family Detached,1,1,1,6,3,1920,1.0,1163,141870,331032,472902,2016
37.771244,-122.2425006,Single-family Detached,1,1,1,5,2,1915,1.0,1091,142088,331540,473628,2016
37.7601649,-122.2501523,Single-family Attached,1,4,3,19,11,1900,4.5,6440,142328,332100,474428,2016
37.7654361,-122.2297804,Single-family Detached,1,1,1,7,3,1929,1.0,1572,142830,333270,476100,2016
37.7762177,-122.2834395,Single-family Detached,1,1,1,6,3,1920,1.0,1244,142984,333630,476614,2016
37.7717839,-122.2835318,Single-family Detached,1,1,1,1,1,1912,1.0,420,191016,286524,477540,2016
37.776864,-122.273315,Single-family Attached,2,2,1,8,4,1961,2.0,1711,219879,259494,479373,2016
37.7415567,-122.2499902,Single-family Detached,1,1,1,9,4,1986,2.5,2350,192516,287724,480240,2016
37.7350596,-122.2518514,Single-family Detached,1,1,2,7,3,1993,2.5,1865,158515,321785,480300,2016
37.773604,-122.2583212,Single-family Detached,1,1,1,4,1,1920,1.0,517,297665,184011,481676,2016
37.7342621,-122.2504333,Single-family Detached,1,1,2,7,3,1992,2.5,1855,246412,235417,481829,2016
37.7648244,-122.2685125,Single-family Detached,1,1,0,0,0,1979,0.0,2842,290769,192492,483261,2016
37.7601473,-122.2270766,Single-family Detached,1,1,2,7,3,1921,2.0,2331,145034,338412,483446,2016
37.7567358,-122.2293371,Single-family Detached,1,1,1,9,5,1925,2.0,2093,114798,368897,483695,2016
37.7596075,-122.2307998,Single-family Detached,1,1,1,8,4,1912,2.0,2064,145204,338571,483775,2016
37.7350551,-122.2445392,Townhouse,1,1,2,4,2,1967,1.5,1188,145169,338728,483897,2016
37.7309397,-122.2401708,Townhouse,1,1,1,4,2,1970,2.0,1274,147743,336913,484656,2016
37.7814771,-122.2730211,Single-family Detached,1,1,1,7,4,1998,2.5,2171,145997,339297,485294,2016
37.7692008,-122.2686122,Single-family Detached,1,1,2,5,2,1930,1.0,1733,144529,340767,485296,2016
37.7695979,-122.2674048,Single-family Detached,1,1,2,13,8,1890,2.0,4496,456893,36037,492930,2016
37.7559689,-122.2331933,Single-family Attached,1,2,2,9,4,1895,2.0,2087,148357,346167,494524,2016
37.736802,-122.250167,Single-family Detached,1,1,1,4,2,1989,1.5,1035,148794,347187,495981,2016
37.7506947,-122.232883,Single-family Detached,1,1,1,10,4,1984,3.0,2637,185170,314437,499607,2016
37.733545,-122.244783,Townhouse,1,1,2,5,3,1971,1.5,1340,149931,349839,499770,2016
37.768927,-122.2669174,Single-family Detached,1,1,1,5,2,1939,1.5,954,150931,352173,503104,2016
37.739151,-122.2517628,Single-family Detached,1,1,1,6,3,1989,2.5,1691,151544,353604,505148,2016
37.7658768,-122.2360299,Single-family Detached,1,1,1,5,2,1920,1.5,1190,151957,354566,506523,2016
37.7764241,-122.2676263,Single-family Detached,1,1,1,5,2,1946,1.0,1233,150861,361088,511949,2016
37.7431036,-122.2462676,Single-family Detached,1,1,0,0,3,1979,3.0,1779,154202,357880,512082,2016
37.7370361,-122.2523389,Single-family Detached,1,1,1,8,5,1995,2.5,1850,151352,362416,513768,2016
37.773338,-122.2678479,Single-family Detached,1,1,1,5,2,1916,1.0,1125,154537,360587,515124,2016
37.7377899,-122.247444,Single-family Detached,1,1,1,7,3,1991,2.5,1972,293528,222644,516172,2016
37.7312534,-122.2419537,Townhouse,1,1,2,5,2,1970,1.5,1240,154947,361544,516491,2016
37.770834,-122.27155,Single-family Detached,1,1,1,5,3,0,1.0,2061,155220,362181,517401,2016
37.7727943,-122.2584098,Single-family Attached,1,2,1,9,3,1929,2.0,2066,155043,363348,518391,2016
37.7741093,-122.2689505,Single-family Detached,1,1,1,3,1,1961,1.0,500,363248,155678,518926,2016
37.774155,-122.2826015,Single-family Attached,1,2,2,9,4,1902,2.0,2070,202672,317322,519994,2016
37.7433153,-122.2557067,Single-family Detached,1,1,1,7,3,1989,2.5,2056,287404,233422,520826,2016
37.736585,-122.2384897,Single-family Detached,1,1,2,6,3,1910,3.0,2185,113830,407580,521410,2016
37.7749586,-122.2563271,Single-family Attached,1,2,2,8,4,1895,2.0,1894,247900,278457,526357,2016
37.7372347,-122.2498572,Single-family Detached,1,1,1,4,2,1989,2.5,1198,158488,369807,528295,2016
37.7780133,-122.27888,Single-family Detached,1,1,1,6,3,2000,2.5,1365,159784,372550,532334,2016
37.7719692,-122.2664743,Single-family Attached,1,2,0,0,0,1895,0.0,1916,212965,319447,532412,2016
37.74219,-122.2490152,Single-family Detached,1,1,2,8,4,1985,2.5,2172,213966,320863,534829,2016
37.7649198,-122.2400187,Single-family Detached,1,1,2,7,4,1885,1.5,2237,162762,379875,542637,2016
37.7539407,-122.242279,Single-family Detached,1,1,1,6,2,1937,1.5,1445,162873,380037,542910,2016
37.7426817,-122.2561942,Single-family Detached,1,1,1,9,4,1989,3.0,2335,316059,228036,544095,2016
37.773238,-122.256888,Single-family Detached,1,1,2,6,3,1900,1.5,1653,163261,380942,544203,2016
37.762295,-122.2306668,Single-family Detached,1,1,1,8,2,1939,2.5,2253,163563,381648,545211,2016
37.7744735,-122.2783927,Single-family Detached,1,1,1,9,4,1906,3.0,2166,125397,421105,546502,2016
37.7368869,-122.2363401,Single-family Detached,1,1,1,5,3,1951,1.0,1236,164247,383243,547490,2016
37.733434,-122.2464588,Townhouse,1,1,2,7,3,1968,2.5,1584,164866,384688,549554,2016
37.7724727,-122.2598278,Single-family Detached,1,1,1,8,3,1911,1.5,1712,277908,273429,551337,2016
37.7686374,-122.2562496,Single-family Detached,1,1,2,6,3,1905,1.5,1875,165558,386303,551861,2016
37.7569334,-122.2441071,Single-family Detached,1,1,1,6,2,1926,1.0,1180,166413,388298,554711,2016
37.7349604,-122.2503447,Single-family Detached,1,1,1,4,2,1989,1.5,1035,166455,388396,554851,2016
37.7767158,-122.2717912,Single-family Detached,1,1,1,6,3,1912,1.0,1272,166852,389323,556175,2016
37.7325376,-122.2368524,Townhouse,1,1,1,4,2,1973,2.0,1247,166852,389323,556175,2016
37.7421116,-122.2546432,Single-family Detached,1,1,1,10,4,1989,3.0,2569,313976,242220,556196,2016
37.7351375,-122.2517185,Single-family Detached,1,1,2,8,4,1993,3.0,2353,190218,369339,559557,2016
37.7381796,-122.2483505,Single-family Detached,1,1,1,6,3,1990,2.5,1691,380684,181005,561689,2016
37.7332919,-122.2425495,Townhouse,1,1,2,4,2,1969,1.5,1240,168857,394000,562857,2016
37.7746673,-122.2577674,Single-family Attached,2,4,1,20,9,1954,4.0,1631,169772,396135,565907,2016
37.7397911,-122.2574792,Single-family Detached,1,1,1,8,4,1997,2.5,2450,170816,396819,567635,2016
37.7726172,-122.2761775,Single-family Detached,1,1,1,7,3,1914,2.0,2006,364991,203607,568598,2016
37.7411146,-122.2537569,Single-family Detached,1,1,1,6,3,1988,2.5,2056,170816,398571,569387,2016
37.7654021,-122.2296474,Single-family Attached,1,2,2,10,4,1937,2.0,2864,176590,395243,571833,2016
37.7740535,-122.2783041,Single-family Detached,1,1,1,4,2,1895,1.0,618,172104,401577,573681,2016
37.7741817,-122.2888479,Single-family Detached,1,1,1,6,3,1944,1.0,972,172200,401800,574000,2016
37.7429836,-122.2565487,Single-family Detached,1,1,1,7,3,1989,2.5,2056,172778,403150,575928,2016
37.7772842,-122.2717902,Single-family Attached,1,4,2,16,4,1905,4.0,3865,172854,403326,576180,2016
37.7674857,-122.2363817,Single-family Detached,1,1,2,6,3,1905,1.5,2099,171585,404653,576238,2016
37.774765,-122.272973,Single-family Detached,1,1,1,5,2,1920,1.0,1142,173141,403996,577137,2016
